ip,domain,numberOfPackets,totalMbSize,startTime,endTime,protocol
143.204.209.156,server-143-204-209-156.fra53.r.cloudfront.net,3,0.000566,1574960350.3053613,1574960350.3152657,tcp
143.204.209.156,server-143-204-209-156.fra53.r.cloudfront.net,3,0.0031450000000000002,1574960350.3336823,1574960350.345165,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000148,1574960351.9410746,1574960351.9459894,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,13,0.013704999999999997,1574960351.9778287,1574960351.9832888,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00013199999999999998,1574960351.9864619,1574960351.9865208,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,33,0.029201999999999995,1574960351.986745,1574960352.025275,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,5,0.007075,1574960352.041883,1574960352.041997,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00566,1574960352.0435874,1574960352.0437727,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960352.045429,1574960352.0455499,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960352.045889,1574960352.04605,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00013199999999999998,1574960352.0467129,1574960352.046743,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960352.0477197,1574960352.0478258,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.002665,1574960352.048045,1574960352.0485103,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.000198,1574960352.0502946,1574960352.050782,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00030399999999999996,1574960352.0525618,1574960352.0526013,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00013199999999999998,1574960352.0529892,1574960352.104191,tcp
213.186.33.99,cdns.ovh.net,2,0.000204,1574960294.02985,1574960294.2633076,udp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,11,0.001143,1574960344.4323575,1574960347.3057582,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,87,0.07873999999999991,1574960354.6021833,1574960359.2139034,tcp
14.204.84.195,,2,0.000108,1574960363.153652,1574960363.1537302,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,2,0.000167,1574960361.1568162,1574960361.1616485,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,8,0.0008269999999999998,1574960363.6818416,1574960364.8739898,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,2,0.00018599999999999997,1574960367.7430987,1574960367.7478995,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,13,0.0015380000000000003,1574960368.3563616,1574960369.6519582,tcp
157.240.21.32,edge-mqtt-mini-shv-01-cdt1.facebook.com,3,0.000503,1574960347.576269,1574960347.7747438,tcp
157.240.21.32,edge-mqtt-mini-shv-01-cdt1.facebook.com,12,0.003357,1574960371.1815498,1574960371.3960862,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000148,1574960371.950472,1574960371.9553072,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.000954,1574960371.9809494,1574960371.986399,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,10,0.0035039999999999997,1574960371.9969,1574960372.0157337,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.000986,1574960372.057832,1574960372.0637271,tcp
213.186.33.99,cdns.ovh.net,2,0.00020099999999999998,1574960349.7979352,1574960349.9272835,udp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,21,0.0023540000000000006,1574960370.575315,1574960373.2387886,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,3,0.00030199999999999997,1574960374.3140397,1574960374.5146234,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,3,0.000256,1574960375.080389,1574960375.824929,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,13,0.001569,1574960385.0126832,1574960385.626097,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,61,0.031703999999999996,1574960305.9537206,1574960344.8341777,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000167,1574960388.491544,1574960388.5075195,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000167,1574960388.7193491,1574960388.7349555,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,10,0.014212000000000002,1574960388.8431385,1574960388.8432565,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.009340000000000001,1574960388.8440855,1574960388.8468316,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,12,0.0007919999999999998,1574960388.8615668,1574960388.8650231,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000167,1574960388.9186227,1574960388.9642973,tcp
47.74.170.155,,2,0.000227,1574960311.0635178,1574960311.1049585,tcp
179.60.192.7,xx-fbcdn-shv-01-cdg2.fbcdn.net,2,0.000148,1574960389.652883,1574960389.6578646,tcp
179.60.192.7,xx-fbcdn-shv-01-cdg2.fbcdn.net,3,0.002714,1574960389.6802068,1574960389.6858377,tcp
179.60.192.7,xx-fbcdn-shv-01-cdg2.fbcdn.net,9,0.020003999999999997,1574960389.7018197,1574960389.7267506,tcp
179.60.192.7,xx-fbcdn-shv-01-cdg2.fbcdn.net,5,0.00036099999999999994,1574960389.7423413,1574960389.7449162,tcp
179.60.192.7,xx-fbcdn-shv-01-cdg2.fbcdn.net,3,0.000198,1574960389.746612,1574960389.7467036,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,34,0.027422999999999996,1574960389.179547,1574960389.273529,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.005640000000000001,1574960389.9689202,1574960389.9690177,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00026399999999999997,1574960389.9738302,1574960389.97385,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00042599999999999995,1574960389.992082,1574960389.9984016,tcp
213.186.33.99,cdns.ovh.net,2,0.00020099999999999998,1574960308.6032367,1574960308.8290625,udp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,3,0.00025199999999999995,1574960386.1381428,1574960389.219001,tcp
185.176.27.246,,2,0.000108,1574960396.0543933,1574960396.054469,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000385,1574960361.4190052,1574960361.4751816,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000167,1574960401.3365378,1574960401.352623,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,6,0.000637,1574960401.5414793,1574960402.2162058,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960404.748926,1574960404.7489703,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960404.749328,1574960404.7494488,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,6,0.0017800000000000003,1574960404.7512217,1574960404.7542067,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00566,1574960404.7705047,1574960404.7706716,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,5,0.005726,1574960404.7709858,1574960404.771261,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00283,1574960404.7733839,1574960404.7734003,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00566,1574960404.7735176,1574960404.773764,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00283,1574960404.7744224,1574960404.774455,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.000198,1574960404.7754235,1574960404.775928,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00013199999999999998,1574960404.7782218,1574960404.7782397,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00013199999999999998,1574960404.7790568,1574960404.779197,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00566,1574960404.7921207,1574960404.7922418,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960404.794335,1574960404.7943869,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,10,0.014149999999999998,1574960404.7944846,1574960404.7954268,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,28,0.028827999999999996,1574960404.7969584,1574960404.8012629,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,9,0.0005939999999999999,1574960404.8042688,1574960404.8060136,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960404.8148184,1574960404.8148482,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.0042450000000000005,1574960404.8165758,1574960404.816619,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00283,1574960404.8184628,1574960404.8185525,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,14,0.014413999999999998,1574960404.8196144,1574960404.8233974,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.000198,1574960404.8280163,1574960404.8280287,tcp
179.60.192.2,edge-mqtt-shv-01-cdg2.facebook.com,7,0.000779,1574960395.0541751,1574960401.2021413,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00566,1574960405.0240977,1574960405.024167,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,5,0.007075,1574960405.024268,1574960405.0251215,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,10,0.014149999999999998,1574960405.0259552,1574960405.0265794,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,8,0.011319999999999998,1574960405.0269763,1574960405.0274472,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,6,0.00849,1574960405.027804,1574960405.0281436,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,3,0.000198,1574960405.0289366,1574960405.0289574,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00013199999999999998,1574960405.0296662,1574960405.0296853,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,10,0.0006599999999999999,1574960405.0298436,1574960405.0312338,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.00026399999999999997,1574960405.0317826,1574960405.0321786,tcp
